timestamp,open,high,low,close
2019-09-08 12:00:00,10000.0,10412.65,10000.0,10391.63
2019-09-09 00:00:00,10316.62,10475.54,10077.22,10414.6
2019-09-09 12:00:00,10411.7,10420.65,10183.31,10307.0
2019-09-10 00:00:00,10307.0,10382.97,10206.87,10254.56
2019-09-10 12:00:00,10252.7,10270.58,9940.87,10102.02
2019-09-11 00:00:00,10094.27,10293.11,9884.31,10070.53
2019-09-11 12:00:00,10062.34,10184.66,9934.11,10159.55
2019-09-12 00:00:00,10163.06,10205.46,10042.12,10170.93
2019-09-12 12:00:00,10170.0,10450.13,10170.0,10415.13
2019-09-13 00:00:00,10414.96,10440.55,10251.99,10306.52
2019-09-13 12:00:00,10306.52,10355.85,10153.51,10341.34
2019-09-14 00:00:00,10343.01,10353.72,10259.75,10291.93
2019-09-14 12:00:00,10292.13,10419.97,10222.77,10332.25
2019-09-15 00:00:00,10333.47,10359.2,10024.81,10296.63
2019-09-15 12:00:00,10296.54,10332.61,10252.28,10302.22
2019-09-16 00:00:00,10302.0,10353.81,10275.74,10282.74
2019-09-16 12:00:00,10282.03,10329.38,10080.7,10249.27
2019-09-17 00:00:00,10257.3,10261.36,10136.77,10163.0
2019-09-17 12:00:00,10162.7,10270.63,10151.62,10186.52
2019-09-18 00:00:00,10183.87,10256.65,10150.0,10156.12
2019-09-18 12:00:00,10156.7,10212.25,10097.92,10155.16
2019-09-19 00:00:00,10154.7,10185.55,9530.02,9856.5
2019-09-19 12:00:00,9856.5,10331.62,9845.11,10245.3
2019-09-20 00:00:00,10247.7,10279.3,10121.3,10173.72
2019-09-20 12:00:00,10172.45,10236.19,10070.5,10166.35
2019-09-21 00:00:00,10166.56,10175.3,9963.02,10046.6
2019-09-21 12:00:00,10046.6,10067.0,9912.63,9983.33
2019-09-22 00:00:00,9992.7,10089.52,9857.0,10001.83
2019-09-22 12:00:00,10000.53,10073.46,9932.01,10023.04
2019-09-23 00:00:00,10027.69,10046.91,9878.51,9915.09
2019-09-23 12:00:00,9914.11,9951.05,9620.0,9701.96
2019-09-24 00:00:00,9701.1,9792.83,9603.5,9726.09
2019-09-24 12:00:00,8683.2,8689.49,8645.61,8645.61
2019-09-25 00:00:00,8493.32,8725.24,8200.0,8327.38
2019-09-25 12:00:00,8324.27,8628.44,8223.71,8430.07
2019-09-26 00:00:00,8428.15,8464.4,8316.61,8387.08
2019-09-26 12:00:00,8387.0,8438.88,7700.67,8060.15
2019-09-27 00:00:00,8061.98,8128.78,7940.37,7988.08
2019-09-27 12:00:00,7984.71,8260.0,7851.94,8176.52
2019-09-28 00:00:00,8178.26,8243.54,8120.02,8133.23
2019-09-28 12:00:00,8132.68,8311.0,8001.14,8195.38
2019-09-29 00:00:00,8199.0,8226.35,8031.34,8073.12
2019-09-29 12:00:00,8072.89,8127.06,7888.98,8041.96
2019-09-30 00:00:00,8042.08,8094.48,7709.01,8034.78
2019-09-30 12:00:00,8033.48,8331.89,7982.08,8285.84
2019-10-01 00:00:00,8285.31,8499.0,8171.0,8353.0
2019-10-01 12:00:00,8350.14,8494.49,8225.03,8290.0
2019-10-02 00:00:00,8290.0,8325.4,8149.35,8255.57
2019-10-02 12:00:00,8256.32,8365.92,8177.29,8352.14
2019-10-03 00:00:00,8353.4,8386.0,8184.91,8215.26
2019-10-03 12:00:00,8215.49,8274.59,8020.0,8220.27
2019-10-04 00:00:00,8219.95,8227.42,7979.95,8145.01
2019-10-04 12:00:00,8146.18,8208.88,8117.04,8130.56
2019-10-05 00:00:00,8130.0,8144.44,8066.0,8077.76
2019-10-05 12:00:00,8077.75,8175.0,8010.0,8122.14
2019-10-06 00:00:00,8122.01,8148.43,7859.03,7937.72
2019-10-06 12:00:00,7935.35,8045.51,7760.0,7852.79
2019-10-07 00:00:00,7851.01,8225.0,7764.42,7975.99
2019-10-07 12:00:00,7975.51,8330.0,7975.2,8186.88
2019-10-08 00:00:00,8188.55,8322.01,8132.27,8177.48
2019-10-08 12:00:00,8176.64,8242.52,8103.88,8167.62
2019-10-09 00:00:00,8168.33,8236.15,8113.0,8183.32
2019-10-09 12:00:00,8183.32,8700.0,8159.77,8559.77
2019-10-10 00:00:00,8559.77,8640.89,8465.84,8524.63
2019-10-10 12:00:00,8524.66,8587.24,8419.34,8556.02
2019-10-11 00:00:00,8557.0,8788.0,8280.0,8295.88
2019-10-11 12:00:00,8295.74,8369.99,8210.0,8255.58
2019-10-12 00:00:00,8255.54,8366.79,8248.34,8319.75
2019-10-12 12:00:00,8319.74,8397.45,8290.5,8300.22
2019-10-13 00:00:00,8300.31,8378.19,8277.32,8345.14
2019-10-13 12:00:00,8345.14,8456.0,8137.3,8274.66
2019-10-14 00:00:00,8274.33,8329.38,8243.87,8279.61
2019-10-14 12:00:00,8277.61,8381.77,8205.02,8346.05
2019-10-15 00:00:00,8346.31,8408.62,8258.33,8294.5
2019-10-15 12:00:00,8294.23,8378.51,8080.0,8160.01
2019-10-16 00:00:00,8160.55,8184.0,8010.64,8060.33
2019-10-16 12:00:00,8060.33,8060.33,7900.24,7992.21
2019-10-17 00:00:00,7994.76,8119.0,7930.0,8066.01
2019-10-17 12:00:00,8066.01,8124.63,8015.23,8069.2
2019-10-18 00:00:00,8069.41,8117.3,7812.0,7921.6
2019-10-18 12:00:00,7920.65,7984.0,7880.1,7943.94
2019-10-19 00:00:00,7945.57,8011.0,7892.85,7943.74
2019-10-19 12:00:00,7943.74,8108.54,7852.12,7947.13
2019-10-20 00:00:00,7947.78,7980.0,7871.17,7942.39
2019-10-20 12:00:00,7942.39,8300.5,7937.15,8218.23
2019-10-21 00:00:00,8218.23,8284.38,8178.0,8231.89
2019-10-21 12:00:00,8231.89,8334.57,8150.0,8201.74
2019-10-22 00:00:00,8201.0,8283.69,8164.78,8276.18
2019-10-22 12:00:00,8275.04,8290.0,8000.0,8020.89
2019-10-23 00:00:00,8020.68,8047.78,7917.11,7964.7
2019-10-23 12:00:00,7965.67,7965.78,7172.76,7465.0
2019-10-24 00:00:00,7465.18,7494.08,7337.44,7419.0
2019-10-24 12:00:00,7419.01,7495.81,7408.09,7411.35
2019-10-25 00:00:00,7410.07,7638.51,7359.0,7575.06
2019-10-25 12:00:00,7574.65,8800.0,7573.62,8650.0
2019-10-26 00:00:00,8650.0,10408.48,8626.89,9230.04
2019-10-26 12:00:00,9230.03,9450.0,8873.98,9232.22
2019-10-27 00:00:00,9234.75,9666.0,9066.07,9283.98
2019-10-27 12:00:00,9284.77,9803.83,9215.0,9533.32
2019-10-28 00:00:00,9534.37,9930.13,9282.12,9425.0
2019-10-28 12:00:00,9423.11,9494.0,9156.03,9217.36
2019-10-29 00:00:00,9215.78,9569.1,9200.0,9444.65
2019-10-29 12:00:00,9442.78,9492.86,9070.0,9415.02
2019-10-30 00:00:00,9415.02,9418.65,9005.41,9108.87
2019-10-30 12:00:00,9108.88,9240.0,8975.72,9165.3
2019-10-31 00:00:00,9163.4,9216.0,8933.0,9121.0
2019-10-31 12:00:00,9122.0,9438.64,9011.0,9150.0
2019-11-01 00:00:00,9149.88,9280.0,9051.0,9166.17
2019-11-01 12:00:00,9166.17,9270.0,9050.27,9231.01
2019-11-02 00:00:00,9231.7,9267.83,9194.98,9239.99
2019-11-02 12:00:00,9239.91,9375.0,9204.0,9287.8
2019-11-03 00:00:00,9288.96,9366.69,9107.43,9160.31
2019-11-03 12:00:00,9160.31,9240.0,9073.0,9197.88
2019-11-04 00:00:00,9197.86,9268.0,9126.01,9259.38
2019-11-04 12:00:00,9259.38,9550.0,9231.3,9395.46
2019-11-05 00:00:00,9395.47,9457.13,9164.33,9292.69
2019-11-05 12:00:00,9292.22,9421.24,9221.0,9313.2
2019-11-06 00:00:00,9313.1,9450.0,9272.0,9380.01
2019-11-06 12:00:00,9380.01,9398.0,9259.48,9343.6
2019-11-07 00:00:00,9344.29,9381.93,9163.89,9206.51
2019-11-07 12:00:00,9206.49,9269.0,9091.2,9219.64
2019-11-08 00:00:00,9221.63,9259.3,8938.81,9033.3
2019-11-08 12:00:00,9033.39,9040.92,8669.85,8775.03
2019-11-09 00:00:00,8775.6,8878.0,8730.0,8820.75
2019-11-09 12:00:00,8820.68,8873.28,8727.0,8811.15
2019-11-10 00:00:00,8811.3,8889.02,8760.0,8832.35
2019-11-10 12:00:00,8832.34,9187.0,8787.01,9041.31
2019-11-11 00:00:00,9041.31,9072.91,8611.11,8727.17
2019-11-11 12:00:00,8725.51,8803.83,8689.79,8728.93
2019-11-12 00:00:00,8729.89,8789.68,8706.17,8746.84
2019-11-12 12:00:00,8746.85,8889.06,8552.12,8817.0
2019-11-13 00:00:00,8817.94,8838.0,8712.0,8771.16
2019-11-13 12:00:00,8771.2,8796.0,8732.0,8774.76
2019-11-14 00:00:00,8774.78,8798.06,8581.39,8634.99
2019-11-14 12:00:00,8635.0,8697.71,8605.85,8642.25
2019-11-15 00:00:00,8642.47,8780.0,8515.0,8630.0
2019-11-15 12:00:00,8630.01,8685.0,8380.0,8473.27
2019-11-16 00:00:00,8473.3,8540.54,8435.0,8481.0
2019-11-16 12:00:00,8480.43,8526.0,8455.0,8491.06
2019-11-17 00:00:00,8491.18,8588.0,8355.78,8518.91
2019-11-17 12:00:00,8519.01,8631.0,8481.73,8504.04
2019-11-18 00:00:00,8504.13,8504.71,8417.0,8444.99
2019-11-18 12:00:00,8444.65,8465.33,8050.0,8183.26
2019-11-19 00:00:00,8183.3,8212.87,8000.0,8071.93
2019-11-19 12:00:00,8071.58,8158.59,8015.0,8131.7
2019-11-20 00:00:00,8131.12,8155.0,8037.5,8088.44
2019-11-20 12:00:00,8088.33,8230.0,8066.0,8094.05
2019-11-21 00:00:00,8094.57,8131.51,7855.0,7871.42
2019-11-21 12:00:00,7872.46,7915.0,7432.0,7621.9
2019-11-22 00:00:00,7621.89,7765.03,6920.0,7097.18
2019-11-22 12:00:00,7097.64,7379.38,6762.73,7262.72
2019-11-23 00:00:00,7261.89,7295.0,7073.38,7166.83
2019-11-23 12:00:00,7167.44,7345.84,7132.27,7305.99
2019-11-24 00:00:00,7306.19,7324.92,7079.13,7198.93
2019-11-24 12:00:00,7199.12,7202.96,6855.91,6900.86
2019-11-25 00:00:00,6899.77,6976.0,6510.19,6870.34
2019-11-25 12:00:00,6869.94,7386.29,6863.03,7102.03
2019-11-26 00:00:00,7103.34,7340.06,7022.15,7162.18
2019-11-26 12:00:00,7162.98,7221.77,7011.9,7150.0
2019-11-27 00:00:00,7149.97,7171.75,6850.0,7143.75
2019-11-27 12:00:00,7143.55,7669.2,7113.4,7506.77
2019-11-28 00:00:00,7506.78,7569.23,7411.63,7478.44
2019-11-28 12:00:00,7478.44,7643.0,7356.0,7415.79
2019-11-29 00:00:00,7417.0,7598.92,7394.57,7513.81
2019-11-29 12:00:00,7513.8,7850.0,7400.0,7736.66
2019-11-30 00:00:00,7737.23,7800.0,7624.23,7654.11
2019-11-30 12:00:00,7654.75,7714.7,7444.18,7542.93
2019-12-01 00:00:00,7541.08,7541.08,7222.29,7314.28
2019-12-01 12:00:00,7314.28,7474.0,7260.0,7387.38
2019-12-02 00:00:00,7388.0,7416.75,7137.74,7294.67
2019-12-02 12:00:00,7294.01,7350.0,7234.16,7291.0
2019-12-03 00:00:00,7291.74,7404.42,7231.35,7262.7
2019-12-03 12:00:00,7261.78,7353.33,7261.29,7290.86
2019-12-04 00:00:00,7290.85,7291.52,7070.0,7194.24
2019-12-04 12:00:00,7193.59,7800.0,7074.41,7191.0
2019-12-05 00:00:00,7189.42,7432.24,7142.54,7364.0
2019-12-05 12:00:00,7364.18,7480.0,7258.0,7384.99
2019-12-06 00:00:00,7384.66,7441.94,7295.73,7334.81
2019-12-06 12:00:00,7334.82,7602.44,7334.82,7522.1
2019-12-07 00:00:00,7521.13,7616.91,7467.44,7521.9
2019-12-07 12:00:00,7521.9,7550.0,7469.43,7487.2
2019-12-08 00:00:00,7487.19,7539.0,7376.0,7515.94
2019-12-08 12:00:00,7516.78,7559.39,7493.63,7508.2
2019-12-09 00:00:00,7507.87,7540.0,7434.57,7467.0
2019-12-09 12:00:00,7466.6,7676.48,7269.05,7337.49
2019-12-10 00:00:00,7338.2,7403.71,7284.07,7338.72
2019-12-10 12:00:00,7338.04,7353.07,7152.0,7220.98
2019-12-11 00:00:00,7220.92,7267.0,7177.77,7222.99
2019-12-11 12:00:00,7222.99,7260.0,7117.74,7205.77
2019-12-12 00:00:00,7206.78,7295.12,7080.0,7188.12
2019-12-12 12:00:00,7188.25,7260.0,7137.04,7194.77
2019-12-13 00:00:00,7194.08,7247.22,7190.0,7216.0
2019-12-13 12:00:00,7216.4,7298.0,7205.0,7252.98
2019-12-14 00:00:00,7252.98,7266.14,7141.0,7183.45
2019-12-14 12:00:00,7183.55,7185.62,7007.86,7061.34
2019-12-15 00:00:00,7060.79,7196.0,7004.77,7107.06
2019-12-15 12:00:00,7107.87,7150.0,7051.88,7115.0
2019-12-16 00:00:00,7115.45,7125.0,7037.03,7088.71
2019-12-16 12:00:00,7088.71,7147.34,6831.0,6887.54
2019-12-17 00:00:00,6887.48,6937.0,6850.02,6931.24
2019-12-17 12:00:00,6931.1,6940.0,6550.0,6618.96
2019-12-18 00:00:00,6618.96,6720.0,6588.81,6611.05
2019-12-18 12:00:00,6611.05,7479.99,6427.0,7277.44
2019-12-19 00:00:00,7278.11,7367.87,7042.82,7147.72
2019-12-19 12:00:00,7147.72,7230.0,7058.01,7146.29
2019-12-20 00:00:00,7146.29,7175.0,7078.17,7145.87
2019-12-20 12:00:00,7146.41,7217.08,7129.9,7184.39
2019-12-21 00:00:00,7184.39,7185.0,7108.0,7145.87
2019-12-21 12:00:00,7145.01,7176.39,7115.6,7131.01
2019-12-22 00:00:00,7131.02,7195.0,7122.0,7161.48
2019-12-22 12:00:00,7161.9,7517.61,7155.0,7502.92
2019-12-23 00:00:00,7502.92,7637.56,7452.0,7553.52
2019-12-23 12:00:00,7552.31,7691.0,7262.0,7314.01
2019-12-24 00:00:00,7314.03,7410.0,7225.0,7371.17
2019-12-24 12:00:00,7371.17,7434.55,7156.08,7252.04
2019-12-25 00:00:00,7251.57,7267.63,7200.0,7215.04
2019-12-25 12:00:00,7214.48,7265.0,7123.19,7201.45
2019-12-26 00:00:00,7201.67,7236.0,7175.73,7184.65
2019-12-26 12:00:00,7185.24,7438.8,7151.0,7197.46
2019-12-27 00:00:00,7197.84,7238.16,7078.89,7132.01
2019-12-27 12:00:00,7132.45,7270.0,7090.0,7248.4
2019-12-28 00:00:00,7248.4,7358.31,7235.0,7303.63
2019-12-28 12:00:00,7303.97,7359.15,7273.35,7311.48
2019-12-29 00:00:00,7310.29,7359.0,7283.6,7340.33
2019-12-29 12:00:00,7340.33,7527.0,7322.26,7383.67
2019-12-30 00:00:00,7383.68,7400.0,7287.25,7310.64
2019-12-30 12:00:00,7309.79,7340.0,7215.58,7240.43
2019-12-31 00:00:00,7240.8,7264.99,7190.0,7238.37
2019-12-31 12:00:00,7238.4,7319.0,7141.0,7189.0
2020-01-01 00:00:00,7189.43,7239.74,7170.15,7192.65
2020-01-01 12:00:00,7192.74,7260.43,7174.0,7197.57
2020-01-02 00:00:00,7197.57,7209.59,7101.0,7136.24
2020-01-02 12:00:00,7136.36,7160.0,6922.0,6962.04
2020-01-03 00:00:00,6962.34,7368.33,6863.44,7338.11
2020-01-03 12:00:00,7338.4,7407.28,7229.0,7341.72
2020-01-04 00:00:00,7341.6,7368.47,7279.0,7333.07
2020-01-04 12:00:00,7333.07,7400.0,7269.21,7350.71
2020-01-05 00:00:00,7350.54,7495.0,7350.54,7422.48
2020-01-05 12:00:00,7422.48,7478.0,7303.0,7354.36
2020-01-06 00:00:00,7354.36,7580.08,7345.0,7540.0
2020-01-06 12:00:00,7539.99,7808.65,7481.74,7757.39
2020-01-07 00:00:00,7757.74,8014.91,7757.0,7899.86
2020-01-07 12:00:00,7898.9,8215.33,7733.0,8152.49
2020-01-08 00:00:00,8150.9,8468.42,8144.02,8335.28
2020-01-08 12:00:00,8335.28,8427.97,7870.11,8059.84
