timestamp,open,high,low,close
2019-09-08,10000.0,10412.65,10000.0,10391.63
2019-09-09,10316.62,10475.54,10077.22,10307.0
2019-09-10,10307.0,10382.97,9940.87,10102.02
2019-09-11,10094.27,10293.11,9884.31,10159.55
2019-09-12,10163.06,10450.13,10042.12,10415.13
2019-09-13,10414.96,10440.55,10153.51,10341.34
2019-09-14,10343.01,10419.97,10222.77,10332.25
2019-09-15,10333.47,10359.2,10024.81,10302.22
2019-09-16,10302.0,10353.81,10080.7,10249.27
2019-09-17,10257.3,10270.63,10136.77,10186.52
2019-09-18,10183.87,10256.65,10097.92,10155.16
2019-09-19,10154.7,10331.62,9530.02,10245.3
2019-09-20,10247.7,10279.3,10070.5,10166.35
2019-09-21,10166.56,10175.3,9912.63,9983.33
2019-09-22,9992.7,10089.52,9857.0,10023.04
2019-09-23,10027.69,10046.91,9620.0,9701.96
2019-09-24,8683.2,9792.83,8645.61,8645.61
2019-09-25,8493.32,8725.24,8200.0,8430.07
2019-09-26,8428.15,8464.4,7700.67,8060.15
2019-09-27,8061.98,8260.0,7851.94,8176.52
2019-09-28,8178.26,8311.0,8001.14,8195.38
2019-09-29,8199.0,8226.35,7888.98,8041.96
2019-09-30,8042.08,8331.89,7709.01,8285.84
2019-10-01,8285.31,8499.0,8171.0,8290.0
2019-10-02,8290.0,8365.92,8149.35,8352.14
2019-10-03,8353.4,8386.0,8020.0,8220.27
2019-10-04,8219.95,8227.42,7979.95,8130.56
2019-10-05,8130.0,8175.0,8010.0,8122.14
2019-10-06,8122.01,8148.43,7760.0,7852.79
2019-10-07,7851.01,8330.0,7764.42,8186.88
2019-10-08,8188.55,8322.01,8103.88,8167.62
2019-10-09,8168.33,8700.0,8113.0,8559.77
2019-10-10,8559.77,8640.89,8419.34,8556.02
2019-10-11,8557.0,8788.0,8210.0,8255.58
2019-10-12,8255.54,8397.45,8248.34,8300.22
2019-10-13,8300.31,8456.0,8137.3,8274.66
2019-10-14,8274.33,8381.77,8205.02,8346.05
2019-10-15,8346.31,8408.62,8080.0,8160.01
2019-10-16,8160.55,8184.0,7900.24,7992.21
2019-10-17,7994.76,8124.63,7930.0,8069.2
2019-10-18,8069.41,8117.3,7812.0,7943.94
2019-10-19,7945.57,8108.54,7852.12,7947.13
2019-10-20,7947.78,8300.5,7871.17,8218.23
2019-10-21,8218.23,8334.57,8150.0,8201.74
2019-10-22,8201.0,8290.0,8000.0,8020.89
2019-10-23,8020.68,8047.78,7172.76,7465.0
2019-10-24,7465.18,7495.81,7337.44,7411.35
2019-10-25,7410.07,8800.0,7359.0,8650.0
2019-10-26,8650.0,10408.48,8626.89,9232.22
2019-10-27,9234.75,9803.83,9066.07,9533.32
2019-10-28,9534.37,9930.13,9156.03,9217.36
2019-10-29,9215.78,9569.1,9070.0,9415.02
2019-10-30,9415.02,9418.65,8975.72,9165.3
2019-10-31,9163.4,9438.64,8933.0,9150.0
2019-11-01,9149.88,9280.0,9050.27,9231.01
2019-11-02,9231.7,9375.0,9194.98,9287.8
2019-11-03,9288.96,9366.69,9073.0,9197.88
2019-11-04,9197.86,9550.0,9126.01,9395.46
2019-11-05,9395.47,9457.13,9164.33,9313.2
2019-11-06,9313.1,9450.0,9259.48,9343.6
2019-11-07,9344.29,9381.93,9091.2,9219.64
2019-11-08,9221.63,9259.3,8669.85,8775.03
2019-11-09,8775.6,8878.0,8727.0,8811.15
2019-11-10,8811.3,9187.0,8760.0,9041.31
2019-11-11,9041.31,9072.91,8611.11,8728.93
2019-11-12,8729.89,8889.06,8552.12,8817.0
2019-11-13,8817.94,8838.0,8712.0,8774.76
2019-11-14,8774.78,8798.06,8581.39,8642.25
2019-11-15,8642.47,8780.0,8380.0,8473.27
2019-11-16,8473.3,8540.54,8435.0,8491.06
2019-11-17,8491.18,8631.0,8355.78,8504.04
2019-11-18,8504.13,8504.71,8050.0,8183.26
2019-11-19,8183.3,8212.87,8000.0,8131.7
2019-11-20,8131.12,8230.0,8037.5,8094.05
2019-11-21,8094.57,8131.51,7432.0,7621.9
2019-11-22,7621.89,7765.03,6762.73,7262.72
2019-11-23,7261.89,7345.84,7073.38,7305.99
2019-11-24,7306.19,7324.92,6855.91,6900.86
2019-11-25,6899.77,7386.29,6510.19,7102.03
2019-11-26,7103.34,7340.06,7011.9,7150.0
2019-11-27,7149.97,7669.2,6850.0,7506.77
2019-11-28,7506.78,7643.0,7356.0,7415.79
2019-11-29,7417.0,7850.0,7394.57,7736.66
2019-11-30,7737.23,7800.0,7444.18,7542.93
2019-12-01,7541.08,7541.08,7222.29,7387.38
2019-12-02,7388.0,7416.75,7137.74,7291.0
2019-12-03,7291.74,7404.42,7231.35,7290.86
